Date,District,RF,T max ,T min,Avg_tem
5/30/2022,Colombo,47,30.1,24.4,27.25
5/31/2022,Colombo,56.2,25.6,24.8,25.2
6/1/2022,Colombo,1.2,30,24.1,27.05
6/2/2022,Colombo,9.5,31.1,26.4,28.75
6/3/2022,Colombo,1.7,31,26.8,28.9
6/4/2022,Colombo,4.8,30.7,27,28.85
6/5/2022,Colombo,0.2,30.8,26,28.4
6/6/2022,Colombo,0,30.4,27.4,28.9
6/7/2022,Colombo,0.5,29.9,27,28.45
6/8/2022,Colombo,1.7,30.9,27.1,29
6/9/2022,Colombo,4.2,30.6,27.3,28.95
6/10/2022,Colombo,0.4,30.7,27.3,29
6/11/2022,Colombo,1.1,30.1,27,28.55
6/12/2022,Colombo,4.1,30.7,25.9,28.3
6/13/2022,Colombo,0,31,25.7,28.35
6/14/2022,Colombo,1.1,30.5,26.4,28.45
6/15/2022,Colombo,27.4,30.9,26.6,28.75
6/16/2022,Colombo,0.3,30,25,27.5
6/17/2022,Colombo,7.7,30.3,26.2,28.25
6/18/2022,Colombo,9.4,30.3,25.6,27.95
6/19/2022,Colombo,0,30.6,25.1,27.85
6/20/2022,Colombo,0,30.7,26.4,28.55
6/21/2022,Colombo,0.2,31,27.6,29.3
6/22/2022,Colombo,10,31.1,27.4,29.25
6/23/2022,Colombo,0.4,30.9,25.6,28.25
6/24/2022,Colombo,3.3,30.3,27.2,28.75
6/25/2022,Colombo,1.8,31.2,27.4,29.3
6/26/2022,Colombo,0,31.3,26.7,29
6/27/2022,Colombo,0,31.1,27.6,29.35
6/28/2022,Colombo,0,31.4,27.8,29.6
6/29/2022,Colombo,0,31.1,27.5,29.3
6/30/2022,Colombo,0,29.4,27.6,28.5
7/1/2022,Colombo,0,30.7,25.8,28.25
7/2/2022,Colombo,0.9,31.6,27.6,29.6
7/3/2022,Colombo,0,28.9,26.5,27.7
7/4/2022,Colombo,0,30.6,26.4,28.5
7/5/2022,Colombo,0,30.1,25.9,28
7/6/2022,Colombo,0,30.2,26.2,28.2
7/7/2022,Colombo,0,30.1,27.1,28.6
7/8/2022,Colombo,0,30.5,25.6,28.05
7/9/2022,Colombo,0,30.3,26,28.15
7/10/2022,Colombo,0.6,30.4,26.6,28.5
7/11/2022,Colombo,0,29.7,25.4,27.55
7/12/2022,Colombo,0,30.6,26.5,28.55
7/13/2022,Colombo,0,30.9,27,28.95
7/14/2022,Colombo,2.9,31.5,26.8,29.15
7/15/2022,Colombo,1.5,30.6,25.5,28.05
7/16/2022,Colombo,0,31.1,26.1,28.6
7/17/2022,Colombo,0,31.5,26.9,29.2
7/18/2022,Colombo,0,31,27.1,29.05
7/19/2022,Colombo,0.8,32.4,26.8,29.6
7/20/2022,Colombo,0,30.4,26.5,28.45
7/21/2022,Colombo,1.8,29.6,26.4,28
7/22/2022,Colombo,1.1,29.3,26.3,27.8
7/23/2022,Colombo,0,30.3,26.7,28.5
7/24/2022,Colombo,0,29.8,26.8,28.3
7/25/2022,Colombo,0,30.3,27,28.65
7/26/2022,Colombo,0,30.9,26.5,28.7
7/27/2022,Colombo,2,31.7,25.5,28.6
7/28/2022,Colombo,0.2,29.6,24.4,27
7/29/2022,Colombo,0.7,29.6,25.4,27.5
7/30/2022,Colombo,0,30.8,25.9,28.35
7/31/2022,Colombo,0,30.7,26.9,28.8
8/1/2022,Colombo,1.1,28,26.9,27.45
8/2/2022,Colombo,3.8,29.4,25.8,27.6
8/3/2022,Colombo,14.5,29.1,25.2,27.15
8/4/2022,Colombo,12.1,30,24.8,27.4
8/5/2022,Colombo,15.6,28.8,24.3,26.55
8/6/2022,Colombo,0.3,29.8,25.4,27.6
8/7/2022,Colombo,0,30,25.9,27.95
8/8/2022,Colombo,0.8,29.9,26.4,28.15
8/9/2022,Colombo,0,30,26.4,28.2
8/10/2022,Colombo,0,30.1,26,28.05
8/11/2022,Colombo,0,30.4,26.1,28.25
8/12/2022,Colombo,0,29.9,27,28.45
8/13/2022,Colombo,0,30.6,27,28.8
8/14/2022,Colombo,0,30.5,26.9,28.7
8/15/2022,Colombo,0,30.4,25.4,27.9
8/16/2022,Colombo,0,30.7,26.4,28.55
8/17/2022,Colombo,0,30.9,26.9,28.9
8/18/2022,Colombo,0.3,31.1,26.7,28.9
8/19/2022,Colombo,1.1,31.1,27,29.05
8/20/2022,Colombo,0,30.6,27.3,28.95
8/21/2022,Colombo,1.4,30.8,26.9,28.85
8/22/2022,Colombo,1.1,30.6,26.2,28.4
8/23/2022,Colombo,0,30.3,25.9,28.1
8/24/2022,Colombo,0,30.6,26.3,28.45
8/25/2022,Colombo,0,30.2,26.1,28.15
8/26/2022,Colombo,3.9,30.3,26.4,28.35
8/27/2022,Colombo,0,29.1,25.4,27.25
8/28/2022,Colombo,0,29.9,26,27.95
8/29/2022,Colombo,0.3,30.1,26.4,28.25
8/30/2022,Colombo,21.6,30.8,26,28.4
8/31/2022,Colombo,35.2,26.4,24.4,25.4
9/1/2022,Colombo,2.8,28.1,23.2,25.65
9/2/2022,Colombo,2.5,29.9,24.1,27
9/3/2022,Colombo,3.5,29.8,24.8,27.3
9/4/2022,Colombo,59,30,25.2,27.6
9/5/2022,Colombo,13.6,27.2,24.3,25.75
9/6/2022,Colombo,0.2,29.9,24.7,27.3
9/7/2022,Colombo,3.3,29.1,25.8,27.45
9/8/2022,Colombo,0,29.1,25.2,27.15
9/9/2022,Colombo,0,29.9,26.1,28
9/10/2022,Colombo,0,30.2,26.4,28.3
9/11/2022,Colombo,0,30.1,26.4,28.25
9/12/2022,Colombo,0,30.4,26.5,28.45
9/13/2022,Colombo,0,30.1,26.6,28.35
9/14/2022,Colombo,0,30.4,25.8,28.1
9/15/2022,Colombo,0,30.6,26.5,28.55
9/16/2022,Colombo,0,30.4,26.6,28.5
9/17/2022,Colombo,0.1,30.8,25.1,27.95
9/18/2022,Colombo,0.8,30.9,26.5,28.7
9/19/2022,Colombo,0,30.3,26.7,28.5
9/20/2022,Colombo,3.5,30.8,27.1,28.95
9/21/2022,Colombo,0,30.8,25.7,28.25
9/22/2022,Colombo,0,30.8,26.9,28.85
9/23/2022,Colombo,0,31.1,27,29.05
9/24/2022,Colombo,0,31.3,27,29.15
9/25/2022,Colombo,0,31,27.1,29.05
9/26/2022,Colombo,0,31.2,27.4,29.3
9/27/2022,Colombo,0.2,31.1,27.4,29.25
9/28/2022,Colombo,0.1,31.2,26.9,29.05
9/29/2022,Colombo,5.3,31.2,27,29.1
9/30/2022,Colombo,3.8,30.6,26.1,28.35
10/1/2022,Colombo,3.8,30.7,24.8,27.75
10/2/2022,Colombo,0,30.6,25.5,28.05
10/3/2022,Colombo,0.5,29.7,26.9,28.3
10/4/2022,Colombo,0,30.3,26.4,28.35
10/5/2022,Colombo,0,30.4,27,28.7
10/6/2022,Colombo,0,30.7,26.7,28.7
10/7/2022,Colombo,0,30.3,26.8,28.55
10/8/2022,Colombo,0,30.4,26.7,28.55
10/9/2022,Colombo,0,30.9,26.8,28.85
10/10/2022,Colombo,1.9,31,26.5,28.75
10/11/2022,Colombo,12.8,31.1,25.4,28.25
10/12/2022,Colombo,53.8,29.8,25,27.4
10/13/2022,Colombo,91.3,28,24.1,26.05
10/14/2022,Colombo,76.8,27,23.9,25.45
10/15/2022,Colombo,2.5,29.6,23.6,26.6
10/16/2022,Colombo,9.7,30.3,24.4,27.35
10/17/2022,Colombo,23.8,29.8,24.9,27.35
10/18/2022,Colombo,13.4,28,23.9,25.95
10/19/2022,Colombo,0,29.7,24.5,27.1
10/20/2022,Colombo,23.9,29.8,26.8,28.3
10/21/2022,Colombo,62.5,28.5,23.6,26.05
10/22/2022,Colombo,68.2,27.3,23.7,25.5
10/23/2022,Colombo,44.3,27.8,23.8,25.8
10/24/2022,Colombo,0.1,29.7,23.4,26.55
10/25/2022,Colombo,4.7,29.3,26.1,27.7
10/26/2022,Colombo,6.6,30.6,24.4,27.5
10/27/2022,Colombo,0,30.2,24.5,27.35
10/28/2022,Colombo,0,32.2,23.9,28.05
10/29/2022,Colombo,1,31.1,24.3,27.7
10/30/2022,Colombo,0,31.4,25.4,28.4
10/31/2022,Colombo,5,31.1,25,28.05
11/1/2022,Colombo,35.2,30.1,25.3,27.7
11/2/2022,Colombo,1.1,30.1,23.5,26.8
11/3/2022,Colombo,0.3,30.6,26.1,28.35
11/4/2022,Colombo,2.9,30.5,25.3,27.9
11/5/2022,Colombo,31.5,30,24.6,27.3
11/6/2022,Colombo,37.4,30.7,23.6,27.15
11/7/2022,Colombo,4.6,31.3,23.3,27.3
11/8/2022,Colombo,9.7,30.7,24.5,27.6
11/9/2022,Colombo,0,31.5,24.2,27.85
11/10/2022,Colombo,0.8,30.1,24,27.05
11/11/2022,Colombo,3.2,30.2,24.5,27.35
11/12/2022,Colombo,2.4,29.6,24.9,27.25
11/13/2022,Colombo,7.2,30.4,24.5,27.45
11/14/2022,Colombo,124.9,29.7,24.2,26.95
11/15/2022,Colombo,0,30,22.6,26.3
11/16/2022,Colombo,0,30.7,24.4,27.55
11/17/2022,Colombo,0,31.4,23.6,27.5
11/18/2022,Colombo,0,31.4,23.1,27.25
11/19/2022,Colombo,0,30.8,24.3,27.55
11/20/2022,Colombo,0,29.8,24.5,27.15
11/21/2022,Colombo,0,30.4,24,27.2
11/22/2022,Colombo,0,30.4,23.3,26.85
11/23/2022,Colombo,0,30.9,24.7,27.8
11/24/2022,Colombo,0,31,23.8,27.4
11/25/2022,Colombo,0,31.3,23.9,27.6
11/26/2022,Colombo,0,31.3,24.6,27.95
11/27/2022,Colombo,0,31.4,25.1,28.25
11/28/2022,Colombo,0,31.1,24.9,28
11/29/2022,Colombo,0,31.4,24.9,28.15
11/30/2022,Colombo,15.4,30.7,24.2,27.45
12/1/2022,Colombo,0,30.8,23.6,27.2
12/2/2022,Colombo,21.4,30.8,25.1,27.95
12/3/2022,Colombo,24.1,29.8,23.6,26.7
12/4/2022,Colombo,70.9,30.3,22.9,26.6
12/5/2022,Colombo,0.9,30.6,22.6,26.6
12/6/2022,Colombo,0,30.9,24,27.45
12/7/2022,Colombo,0,30.5,24.7,27.6
12/8/2022,Colombo,0.6,27.1,24.6,25.85
12/9/2022,Colombo,16.3,27.7,20.4,24.05
12/10/2022,Colombo,47.4,29.6,23.4,26.5
12/11/2022,Colombo,7.7,30.2,22.1,26.15
12/12/2022,Colombo,0,29.9,23.5,26.7
12/13/2022,Colombo,0,31.1,22.9,27
12/14/2022,Colombo,16.9,31.2,23.6,27.4
12/15/2022,Colombo,0,31.3,23,27.15
12/16/2022,Colombo,0,31.2,22.9,27.05
12/17/2022,Colombo,0,31.4,24.2,27.8
12/18/2022,Colombo,0,30.1,24.9,27.5
12/19/2022,Colombo,0,27.9,24.7,26.3
12/20/2022,Colombo,0,32.9,23.9,28.4
12/21/2022,Colombo,0.2,30.1,25,27.55
12/22/2022,Colombo,0.5,31.5,23.9,27.7
12/23/2022,Colombo,0,30,23.4,26.7
12/24/2022,Colombo,17,29.7,25.2,27.45
12/25/2022,Colombo,81.5,26.4,24.4,25.4
12/26/2022,Colombo,0,29.9,23.5,26.7
12/27/2022,Colombo,0,31.7,23.2,27.45
12/28/2022,Colombo,4.2,30.6,24.7,27.65
12/29/2022,Colombo,0,31.7,25,28.35
12/30/2022,Colombo,0,33,22.9,27.95
12/31/2022,Colombo,0,32.4,22.3,27.35
1/1/2023,Colombo,0,32.3,21.5,26.9
1/2/2023,Colombo,0,31.4,22.6,27
1/3/2023,Colombo,0,32.3,22.4,27.35
1/4/2023,Colombo,0,32.5,23.3,27.9
1/5/2023,Colombo,0,33.3,23.4,28.35
1/6/2023,Colombo,0.7,32.2,25.1,28.65
1/7/2023,Colombo,7.9,32.1,24.2,28.15
1/8/2023,Colombo,0,30.9,23.5,27.2
1/9/2023,Colombo,0,31.8,23.5,27.65
1/10/2023,Colombo,0,31.2,22.6,26.9
1/11/2023,Colombo,0,30.6,21.9,26.25
1/12/2023,Colombo,0,30.3,22.4,26.35
1/13/2023,Colombo,0,31.2,21.4,26.3
1/14/2023,Colombo,0,31.1,23.6,27.35
1/15/2023,Colombo,0.1,30.8,23.5,27.15
1/16/2023,Colombo,31,31.2,24.1,27.65
1/17/2023,Colombo,0,28.7,23.1,25.9
1/18/2023,Colombo,0,30.9,23.1,27
1/19/2023,Colombo,0,31.5,22.6,27.05
1/20/2023,Colombo,0,31.4,21.6,26.5
1/21/2023,Colombo,0.1,29.4,23.9,26.65
1/22/2023,Colombo,0,30.1,23.2,26.65
1/23/2023,Colombo,1.7,31.7,23.9,27.8
1/24/2023,Colombo,71.2,28.9,24.7,26.8
1/25/2023,Colombo,0,31.2,22.7,26.95
1/26/2023,Colombo,0,30.1,23.5,26.8
1/27/2023,Colombo,0,31.3,23.8,27.55
1/28/2023,Colombo,0,31.2,23.7,27.45
1/29/2023,Colombo,0,30.8,22.6,26.7
1/30/2023,Colombo,0.3,30.9,23.2,27.05
1/31/2023,Colombo,1.9,29.1,24.2,26.65
2/1/2023,Colombo,2.6,33.1,23.7,28.4
2/2/2023,Colombo,2.9,31.8,23.9,27.85
2/3/2023,Colombo,3,32.8,24.6,28.7
2/4/2023,Colombo,1.4,34.1,24,29.05
2/5/2023,Colombo,0,33.4,24.7,29.05
2/6/2023,Colombo,0,31.8,24.5,28.15
2/7/2023,Colombo,0.2,31.6,25,28.3
2/8/2023,Colombo,0,31.7,24.9,28.3
2/9/2023,Colombo,0,31.6,24.4,28
2/10/2023,Colombo,0,35.3,24.9,30.1
2/11/2023,Colombo,0,33.6,23.5,28.55
2/12/2023,Colombo,0,34.7,24.4,29.55
2/13/2023,Colombo,0,35.5,23.6,29.55
2/14/2023,Colombo,0,32.7,24.5,28.6
2/15/2023,Colombo,0,32.1,24.1,28.1
2/16/2023,Colombo,0,33.2,22.5,27.85
2/17/2023,Colombo,0,34,23.6,28.8
2/18/2023,Colombo,0,33.3,24.4,28.85
2/19/2023,Colombo,19.4,32.6,25.7,29.15
2/20/2023,Colombo,36.8,33.8,24.6,29.2
2/21/2023,Colombo,0,33.7,23.9,28.8
2/22/2023,Colombo,0,35.9,22.9,29.4
2/23/2023,Colombo,0,35.3,23.7,29.5
2/24/2023,Colombo,9.8,33.2,24.7,28.95
2/25/2023,Colombo,1.8,33.3,24.1,28.7
2/26/2023,Colombo,0,32.7,22.8,27.75
2/27/2023,Colombo,1.4,34.3,23.1,28.7
2/28/2023,Colombo,0,32.8,24.6,28.7
3/1/2023,Colombo,0,31.8,24.4,28.1
3/2/2023,Colombo,0,32.5,24.3,28.4
3/3/2023,Colombo,0.5,33.4,23.9,28.65
3/4/2023,Colombo,0,33,25,29
3/5/2023,Colombo,0,31.7,24.4,28.05
3/6/2023,Colombo,15.5,31.8,24.4,28.1
3/7/2023,Colombo,9.5,32.2,23.5,27.85
3/8/2023,Colombo,0,33.4,23.6,28.5
3/9/2023,Colombo,0,33.4,24.6,29
3/10/2023,Colombo,0,30.5,25.6,28.05
3/11/2023,Colombo,16.2,31.3,25.8,28.55
3/12/2023,Colombo,41.7,32.9,24.3,28.6
3/13/2023,Colombo,0,31.7,23.5,27.6
3/14/2023,Colombo,2.4,31.6,24.5,28.05
3/15/2023,Colombo,0,31.8,23.3,27.55
3/16/2023,Colombo,0,31.7,26.2,28.95
3/17/2023,Colombo,0,31.4,23.8,27.6
3/18/2023,Colombo,32.7,32.2,25.4,28.8
3/19/2023,Colombo,32.7,31.8,23.8,27.8
3/20/2023,Colombo,0,31.1,24.2,27.65
3/21/2023,Colombo,0,32.1,24.4,28.25
3/22/2023,Colombo,37.2,31.7,25,28.35
3/23/2023,Colombo,1.3,31.4,24.9,28.15
3/24/2023,Colombo,5.2,31.6,24.3,27.95
3/25/2023,Colombo,0,31.6,23.6,27.6
3/26/2023,Colombo,1.6,31.8,25.6,28.7
3/27/2023,Colombo,0,32.1,25,28.55
3/28/2023,Colombo,0,31.9,26.2,29.05
3/29/2023,Colombo,11.5,31.9,25.8,28.85
3/30/2023,Colombo,0,31.9,23.6,27.75
3/31/2023,Colombo,0,32.1,25,28.55
4/1/2023,Colombo,0.6,32.5,26,29.25
4/2/2023,Colombo,0,31.6,25.4,28.5
4/3/2023,Colombo,3.4,32.1,25.2,28.65
4/4/2023,Colombo,1.2,31.1,25.1,28.1
4/5/2023,Colombo,0,31.6,23.8,27.7
4/6/2023,Colombo,1.1,32,25.5,28.75
4/7/2023,Colombo,50.4,32,24.9,28.45
4/8/2023,Colombo,0,31.3,23.9,27.6
4/9/2023,Colombo,0,31.5,24.3,27.9
4/10/2023,Colombo,8,32.6,25,28.8
4/11/2023,Colombo,0,33.1,24.4,28.75
4/12/2023,Colombo,0,33.4,25.5,29.45
4/13/2023,Colombo,5.1,32.8,26.5,29.65
4/14/2023,Colombo,27.7,32.3,25.7,29
4/15/2023,Colombo,22.6,32.3,25.4,28.85
4/16/2023,Colombo,0,32.1,24.7,28.4
4/17/2023,Colombo,0,32.4,25.7,29.05
4/18/2023,Colombo,0,32.8,26.2,29.5
4/19/2023,Colombo,0,32.8,27,29.9
4/20/2023,Colombo,0,32.7,27.2,29.95
4/21/2023,Colombo,10.6,32.5,26.5,29.5
4/22/2023,Colombo,0,32.1,25.6,28.85
4/23/2023,Colombo,0,33.1,26.7,29.9
4/24/2023,Colombo,0.6,32.9,26.3,29.6
4/25/2023,Colombo,49.7,33,25.9,29.45
4/26/2023,Colombo,17.7,32.1,23.1,27.6
4/27/2023,Colombo,7.6,32.6,23.9,28.25
4/28/2023,Colombo,3.6,32.4,25.2,28.8
4/29/2023,Colombo,48.6,32.4,25.1,28.75
4/30/2023,Colombo,3.2,31.8,23.6,27.7
5/1/2023,Colombo,38.1,32.2,25.4,28.8
5/2/2023,Colombo,32.7,30.5,25.2,27.85
5/3/2023,Colombo,33.4,31.2,24.8,28
5/4/2023,Colombo,70.4,32.8,23.8,28.3
5/5/2023,Colombo,12,28.6,22.6,25.6
5/6/2023,Colombo,3.1,31.7,23.5,27.6
5/7/2023,Colombo,1.7,31.2,26.4,28.8
5/8/2023,Colombo,5.3,31.8,27.6,29.7
5/9/2023,Colombo,28.4,31.6,27.4,29.5
5/10/2023,Colombo,0,31.7,24.2,27.95
5/11/2023,Colombo,8.1,32,26.1,29.05
5/12/2023,Colombo,2.6,32.1,24.9,28.5
5/13/2023,Colombo,9,31.6,27.4,29.5
5/14/2023,Colombo,4.6,31.3,27.2,29.25
5/15/2023,Colombo,0.4,32.2,27.2,29.7
5/16/2023,Colombo,0,32.4,27.3,29.85
5/17/2023,Colombo,0,32.5,28.6,30.55
5/18/2023,Colombo,0,32.1,27.8,29.95
5/19/2023,Colombo,13.7,31.9,26.7,29.3
5/20/2023,Colombo,31.1,30.7,25.6,28.15
5/21/2023,Colombo,7.4,28.5,26,27.25
5/22/2023,Colombo,0,31.6,24.6,28.1
5/23/2023,Colombo,0.1,31.9,26.1,29
5/24/2023,Colombo,0,31.8,26,28.9
5/25/2023,Colombo,0,32.1,26.5,29.3
5/26/2023,Colombo,4.9,32.3,28.5,30.4
5/27/2023,Colombo,3.9,32.3,28,30.15
5/28/2023,Colombo,0.1,32.1,28.6,30.35
5/29/2023,Colombo,3.5,32.3,28.5,30.4
5/30/2023,Colombo,7.5,32.6,27.2,29.9
5/31/2023,Colombo,0,32.4,25.4,28.9
6/1/2023,Colombo,1.4,32.4,26.3,29.35
6/2/2023,Colombo,9,32.2,26.1,29.15
6/3/2023,Colombo,0.1,32.2,27,29.6
6/4/2023,Colombo,2,32,28.1,30.05
6/5/2023,Colombo,3.4,31.4,27.6,29.5
6/6/2023,Colombo,0.7,31.5,26.9,29.2
6/7/2023,Colombo,3.6,31.3,27.9,29.6
6/8/2023,Colombo,1.8,31.6,27.5,29.55
6/9/2023,Colombo,1.5,31.2,27.8,29.5
6/10/2023,Colombo,13.4,31.3,25.8,28.55
6/11/2023,Colombo,23.2,29.7,25.5,27.6
6/12/2023,Colombo,8.3,31.1,24.9,28
6/13/2023,Colombo,0,30.7,25.1,27.9
6/14/2023,Colombo,0,31.1,26.8,28.95
6/15/2023,Colombo,0,31.9,28,29.95
6/16/2023,Colombo,0,31.9,28.5,30.2
6/17/2023,Colombo,1,31.7,28.5,30.1
6/18/2023,Colombo,0,31.3,27.9,29.6
6/19/2023,Colombo,1.2,31.3,27.8,29.55
6/20/2023,Colombo,6.2,31.5,26.7,29.1
6/21/2023,Colombo,6.5,30.5,26.1,28.3
6/22/2023,Colombo,0,31.6,25.9,28.75
6/23/2023,Colombo,0,30.6,27.5,29.05
6/24/2023,Colombo,0.4,31.7,26.8,29.25
6/25/2023,Colombo,3.6,30.2,27.4,28.8
6/26/2023,Colombo,12.1,31.2,25.4,28.3
6/27/2023,Colombo,1.3,30.5,25.4,27.95
6/28/2023,Colombo,2,30.8,25.2,28
6/29/2023,Colombo,1.7,30.7,26.5,28.6
6/30/2023,Colombo,0,31.2,25.6,28.4
7/1/2023,Colombo,1.3,31.6,27.6,29.6
7/2/2023,Colombo,6.1,29.8,27.8,28.8
7/3/2023,Colombo,2.9,30.3,25.7,28
7/4/2023,Colombo,6.2,30.1,26.6,28.35
7/5/2023,Colombo,32.7,29.2,26,27.6
7/6/2023,Colombo,0,30.1,23.7,26.9
7/7/2023,Colombo,0.8,29.7,25.7,27.7
7/8/2023,Colombo,0,30.7,25,27.85
7/9/2023,Colombo,0.1,30.6,27.4,29
7/10/2023,Colombo,0,30.2,27.4,28.8
7/11/2023,Colombo,0,30.3,27.4,28.85
7/12/2023,Colombo,10.7,31.8,27.1,29.45
7/13/2023,Colombo,0,30.9,25.5,28.2
7/14/2023,Colombo,0.3,31,27.3,29.15
7/15/2023,Colombo,0,30.8,27.6,29.2
7/16/2023,Colombo,0,31.1,27.8,29.45
7/17/2023,Colombo,0,31.1,27.9,29.5
7/18/2023,Colombo,0,31.6,27.2,29.4
7/19/2023,Colombo,0,31.6,27,29.3
7/20/2023,Colombo,0,31.3,27.6,29.45
7/21/2023,Colombo,0,31.4,27.5,29.45
7/22/2023,Colombo,0,31.5,27.5,29.5
7/23/2023,Colombo,6.2,31.5,27.7,29.6
7/24/2023,Colombo,2.2,30.5,25.2,27.85
7/25/2023,Colombo,32.8,28.7,25.4,27.05
7/26/2023,Colombo,0.1,30.2,24.5,27.35
7/27/2023,Colombo,0,30.7,26.1,28.4
7/28/2023,Colombo,0,30.8,27.3,29.05
7/29/2023,Colombo,0,30.8,27.4,29.1
7/30/2023,Colombo,0,30.5,27.3,28.9
7/31/2023,Colombo,0,30.4,27.4,28.9
8/1/2023,Colombo,0,30.9,27.5,29.2
8/2/2023,Colombo,0,31.1,27.3,29.2
8/3/2023,Colombo,0,31.4,26.5,28.95
8/4/2023,Colombo,0.6,31.7,27.7,29.7
8/5/2023,Colombo,0,30.6,27.5,29.05
8/6/2023,Colombo,0,30.5,27.6,29.05
8/7/2023,Colombo,0,31.2,27.3,29.25
8/8/2023,Colombo,0,31.5,27.5,29.5
8/9/2023,Colombo,0,31.1,27.5,29.3
8/10/2023,Colombo,0,31.5,27,29.25
8/11/2023,Colombo,0,31,27.4,29.2
8/12/2023,Colombo,0,31.3,27.5,29.4
8/13/2023,Colombo,0,31.6,27.5,29.55
8/14/2023,Colombo,0.6,31.7,27.5,29.6
8/15/2023,Colombo,0.4,32,27.1,29.55
8/16/2023,Colombo,0,31.5,25.9,28.7
8/17/2023,Colombo,0,31.9,27.5,29.7
8/18/2023,Colombo,0.2,31.7,27.5,29.6
8/19/2023,Colombo,0,31.8,27.6,29.7
8/20/2023,Colombo,0,32.2,27.6,29.9
8/21/2023,Colombo,0,32.3,28,30.15
8/22/2023,Colombo,0.1,32.3,27.9,30.1
8/23/2023,Colombo,0,32.5,26.2,29.35
8/24/2023,Colombo,6.5,32.2,28,30.1
8/25/2023,Colombo,0,32,26,29
8/26/2023,Colombo,3.4,32.3,26.2,29.25
8/27/2023,Colombo,0.1,32.2,25.4,28.8
8/28/2023,Colombo,6.5,32.5,27.8,30.15
8/29/2023,Colombo,6.1,30.1,25.8,27.95
8/30/2023,Colombo,17.3,30.4,24.7,27.55
8/31/2023,Colombo,40.5,31.3,25.6,28.45
9/1/2023,Colombo,33.1,28.6,24.5,26.55
9/2/2023,Colombo,74.3,29.3,24.8,27.05
9/3/2023,Colombo,48.7,28.5,24.9,26.7
9/4/2023,Colombo,13.4,31.2,24.1,27.65
9/5/2023,Colombo,12.6,30.1,24.8,27.45
9/6/2023,Colombo,36.2,29.4,25.3,27.35
9/7/2023,Colombo,30.7,27.3,24.7,26
9/8/2023,Colombo,0.7,29.8,24,26.9
9/9/2023,Colombo,0,31.1,26,28.55
9/10/2023,Colombo,20.2,31.3,25.2,28.25
9/11/2023,Colombo,24.5,30.4,24.8,27.6
9/12/2023,Colombo,0,30.9,24.7,27.8
9/13/2023,Colombo,2.6,31.4,25.1,28.25
9/14/2023,Colombo,8,31.2,26.5,28.85
9/15/2023,Colombo,0,29.3,24.5,26.9
9/16/2023,Colombo,0,31.5,24.5,28
9/17/2023,Colombo,49,31.7,26,28.85
9/18/2023,Colombo,4.1,28.2,24,26.1
9/19/2023,Colombo,79.4,29,24.6,26.8
9/20/2023,Colombo,0.6,30,24,27
9/21/2023,Colombo,40.5,31.4,25.1,28.25
9/22/2023,Colombo,20.9,31.3,24.6,27.95
9/23/2023,Colombo,1,30.7,24.4,27.55
9/24/2023,Colombo,3,31.6,25.1,28.35
9/25/2023,Colombo,4.6,31.1,26.1,28.6
9/26/2023,Colombo,18.4,31.3,26.4,28.85
9/27/2023,Colombo,42.4,29.8,25.2,27.5
9/28/2023,Colombo,63.4,28.7,24.6,26.65
9/29/2023,Colombo,60.3,29.8,23.8,26.8
9/30/2023,Colombo,29.6,30.4,23.5,26.95
